time,angle,position,pendulum_angle,unwrapped_pendulum_angle,voltage
801,180.0,0.0,0.0,0.0,0.0
811,180.0,0.0,0.0,0.0,0.0
821,180.0,0.0,0.0,0.0,0.0
831,180.0,0.0,0.0,0.0,0.0
841,180.0,0.0,0.0,0.0,0.0
851,180.0,0.0,0.0,0.0,0.0
861,180.0,0.0,0.0,0.0,0.0
871,180.0,0.0,0.0,0.0,0.0
881,180.0,0.0,0.0,0.0,0.0
891,180.0,0.0,0.0,0.0,0.0
901,180.0,0.0,0.0,0.0,0.0
911,180.0,0.0,0.0,0.0,0.0
921,180.0,0.0,0.0,0.0,0.0
931,180.0,0.0,0.0,0.0,0.0
941,180.0,0.0,0.0,0.0,0.0
951,180.0,0.0,0.0,0.0,0.0
961,180.0,0.0,0.0,0.0,0.0
971,180.0,0.0,0.0,0.0,0.0
981,180.0,0.0,0.0,0.0,0.0
991,180.0,0.0,0.0,0.0,0.0
1001,180.0,0.0,0.0,0.0,0.0
1011,180.0,0.0,0.0,0.0,0.0
1021,180.0,0.0,0.0,0.0,0.0
1031,180.0,0.0,0.0,0.0,0.0
1041,180.0,0.0,0.0,0.0,0.0
1051,180.0,0.0,0.0,0.0,0.0
1061,180.0,0.0,0.0,0.0,0.0
1071,180.0,0.0,0.0,0.0,0.0
1081,180.0,0.0,0.0,0.0,0.0
1091,180.0,0.0,0.0,0.0,0.0
1101,180.0,0.0,0.0,0.0,0.0
1111,180.0,0.0,0.0,0.0,0.0
1121,180.0,0.0,0.0,0.0,0.0
1131,180.0,0.0,0.0,0.0,0.0
1141,180.0,0.0,0.0,0.0,0.0
1151,180.0,0.0,0.0,0.0,0.0
1161,180.0,0.0,0.0,0.0,0.0
1171,180.0,0.0,0.0,0.0,0.0
1182,180.0,0.0,0.0,0.0,0.0
1192,180.0,0.0,0.0,0.0,0.0
1202,180.0,0.0,0.0,0.0,0.0
1212,180.0,0.0,0.0,0.0,0.0
1222,180.0,0.0,0.0,0.0,0.0
1232,180.0,0.0,0.0,0.0,0.0
1242,180.0,0.0,0.0,0.0,0.0
1252,180.0,0.0,0.0,0.0,0.0
1262,180.0,0.0,0.0,0.0,0.0
1272,180.0,0.0,0.0,0.0,0.0
1282,180.0,0.0,0.0,0.0,0.0
1292,180.0,0.0,0.0,0.0,0.0
1302,180.0,0.0,0.0,0.0,0.0
1312,180.0,0.0,0.0,0.0,0.0
1322,180.0,0.0,0.0,0.0,0.0
1332,180.0,0.0,0.0,0.0,0.0
1342,180.0,0.0,0.0,0.0,0.0
1352,180.0,0.0,0.0,0.0,0.0
1362,180.0,0.0,0.0,0.0,0.0
1372,180.0,0.0,0.0,0.0,0.0
1382,180.0,0.0,0.0,0.0,0.0
1392,180.0,0.0,0.0,0.0,0.0
1402,180.0,0.0,0.0,0.0,0.0
1412,180.0,0.0,0.0,0.0,0.0
1422,180.0,0.0,0.0,0.0,0.0
1432,180.0,0.0,0.0,0.0,0.0
1442,180.0,0.0,0.0,0.0,0.0
1452,180.0,0.0,0.0,0.0,0.0
1462,180.0,0.0,0.0,0.0,0.0
1472,180.0,0.0,0.0,0.0,0.0
1482,180.0,0.0,0.0,0.0,0.0
1492,180.0,0.0,0.0,0.0,0.0
1502,180.0,0.0,0.0,0.0,0.0
1512,180.0,0.0,0.0,0.0,0.0
1522,180.0,0.0,0.0,0.0,0.0
1532,180.0,0.0,0.0,0.0,0.0
1542,180.0,0.0,0.0,0.0,0.0
1552,180.0,0.0,0.0,0.0,0.0
1562,180.0,0.0,0.0,0.0,0.0
1572,180.0,0.0,0.0,0.0,0.0
1582,180.0,0.0,0.0,0.0,0.0
1592,180.0,0.0,0.0,0.0,0.0
1602,180.0,0.0,0.0,0.0,0.0
1612,180.0,0.0,0.0,0.0,0.0
1622,180.0,0.0,0.0,0.0,0.0
1632,180.0,0.0,0.0,0.0,0.0
1642,180.0,0.0,0.0,0.0,0.0
1652,180.0,0.0,0.0,0.0,0.0
1662,180.0,0.0,0.0,0.0,0.0
1672,180.0,0.0,0.0,0.0,0.0
1683,180.0,0.0,0.0,0.0,0.0
1693,180.0,0.0,0.0,0.0,0.0
1703,180.0,0.0,0.0,0.0,0.0
1713,180.0,0.0,0.0,0.0,0.0
1723,180.0,0.0,0.0,0.0,0.0
1733,180.0,0.0,0.0,0.0,0.0
1743,180.0,0.0,0.0,0.0,0.0
1753,180.0,0.0,0.0,0.0,0.0
1763,180.0,0.0,0.0,0.0,0.0
1773,180.0,0.0,0.0,0.0,0.0
1783,180.0,0.0,0.0,0.0,0.0
1793,180.0,0.0,0.0,0.0,0.0
1803,180.0,0.0,0.0,0.0,0.0
1813,180.0,0.0,0.0,0.0,0.0
1823,180.0,0.0,0.0,0.0,0.0
1833,180.0,0.0,0.0,0.0,0.0
1843,180.0,0.0,0.0,0.0,0.0
1853,180.0,0.0,0.0,0.0,0.0
1863,180.0,0.0,0.0,0.0,0.0
1873,180.0,0.0,0.0,0.0,0.0
1883,180.0,0.0,0.0,0.0,0.0
1893,180.0,0.0,0.0,0.0,0.0
1903,180.0,0.0,0.0,0.0,0.0
1913,180.0,0.0,0.0,0.0,0.0
1923,180.0,0.0,0.0,0.0,0.0
1933,180.0,0.0,0.0,0.0,0.0
1943,180.0,0.0,0.0,0.0,0.0
1953,180.0,0.0,0.0,0.0,0.0
1963,180.0,0.0,0.0,0.0,0.0
1973,180.0,0.0,0.0,0.0,0.0
1983,180.0,0.0,0.0,0.0,0.0
1993,180.0,0.0,0.0,0.0,0.0
2003,180.0,0.0,0.0,0.0,0.0
2013,180.0,0.0,0.0,0.0,0.0
2023,180.0,0.0,0.0,0.0,0.0
2033,180.0,0.0,0.0,0.0,0.0
2043,180.0,0.0,0.0,0.0,0.0
2053,180.0,0.0,0.0,0.0,0.0
2063,180.0,0.0,0.0,0.0,0.0
2073,180.0,0.0,0.0,0.0,0.0
2083,180.0,0.0,0.0,0.0,0.0
2093,180.0,0.0,0.0,0.0,0.0
2103,180.0,0.0,0.0,0.0,0.0
2113,180.0,0.0,0.0,0.0,0.0
2123,180.0,0.0,0.0,0.0,0.0
2133,180.0,0.0,0.0,0.0,0.0
2143,180.0,0.0,0.0,0.0,0.0
2153,180.0,0.0,0.0,0.0,0.0
2163,180.0,0.0,0.0,0.0,0.0
2173,180.0,0.0,0.0,0.0,0.0
2184,180.0,0.0,0.0,0.0,0.0
2194,180.0,0.0,0.0,0.0,0.0
2204,180.0,0.0,0.0,0.0,0.0
2214,180.0,0.0,0.0,0.0,0.0
2224,180.0,0.0,0.0,0.0,0.0
2234,180.0,0.0,0.0,0.0,0.0
2244,180.0,0.0,0.0,0.0,0.0
2254,180.0,0.0,0.0,0.0,0.0
2264,180.0,0.0,0.0,0.0,0.0
2274,180.0,0.0,0.0,0.0,0.0
2284,180.0,0.0,0.0,0.0,0.0
2294,180.0,0.0,0.0,0.0,0.0
2304,180.0,0.0,0.0,0.0,0.0
2314,180.0,0.0,0.0,0.0,0.0
2324,180.0,0.0,0.0,0.0,0.0
2334,180.0,0.0,0.0,0.0,0.0
2344,180.0,0.0,0.0,0.0,0.0
2354,180.0,0.0,0.0,0.0,0.0
2364,180.0,0.0,0.0,0.0,0.0
2374,180.0,0.0,0.0,0.0,0.0
2384,180.0,0.0,0.0,0.0,0.0
2394,180.0,0.0,0.0,0.0,0.0
2404,180.0,0.0,0.0,0.0,0.0
2414,180.0,0.0,0.0,0.0,0.0
2424,180.0,0.0,0.0,0.0,0.0
2434,180.0,0.0,0.0,0.0,0.0
2444,180.0,0.0,0.0,0.0,0.0
2454,180.0,0.0,0.0,0.0,0.0
2464,180.0,0.0,0.0,0.0,0.0
2474,180.0,0.0,0.0,0.0,0.0
2484,180.0,0.0,0.0,0.0,0.0
2494,180.0,0.0,0.0,0.0,0.0
2504,180.0,0.0,0.0,0.0,0.0
2514,180.0,0.0,0.0,0.0,0.0
2524,180.0,0.0,0.0,0.0,0.0
2534,180.0,0.0,0.0,0.0,0.0
2544,180.0,0.0,0.0,0.0,0.0
2554,180.0,0.0,0.0,0.0,0.0
2564,180.0,0.0,0.0,0.0,0.0
2574,180.0,0.0,0.0,0.0,0.0
2584,180.0,0.0,0.0,0.0,0.0
2594,180.0,0.0,0.0,0.0,0.0
2604,180.0,0.0,0.0,0.0,0.0
2614,180.0,0.0,0.0,0.0,0.0
2624,180.0,0.0,0.0,0.0,0.0
2634,180.0,0.0,0.0,0.0,0.0
2644,180.0,0.0,0.0,0.0,0.0
2654,180.0,0.0,0.0,0.0,0.0
2664,180.0,0.0,0.0,0.0,0.0
2674,180.0,0.0,0.0,0.0,0.0
2685,180.0,0.0,0.0,0.0,0.0
2695,180.0,0.0,0.0,0.0,0.0
2705,180.0,0.0,0.0,0.0,0.0
2715,180.0,0.0,0.0,0.0,0.0
2725,180.0,0.0,0.0,0.0,0.0
2735,180.0,0.0,0.0,0.0,0.0
2745,180.0,0.0,0.0,0.0,0.0
2755,180.0,0.0,0.0,0.0,0.0
2765,180.0,0.0,0.0,0.0,0.0
2775,180.0,0.0,0.0,0.0,0.0
2785,180.0,0.0,0.0,0.0,0.0
2795,179.82,0.0,-0.18000000000000682,-0.18000000000000682,-0.18
2805,179.47,0.0,-0.5299999999999727,-0.5299999999999727,-0.41
2815,179.3,0.0,-0.6999999999999886,-0.6999999999999886,-0.31
2825,178.95,-1.0,-1.0500000000000114,-1.0500000000000114,-0.4
2835,178.59,-1.0,-1.4099999999999682,-1.4099999999999682,-0.44
2845,178.42,-1.0,-1.580000000000041,-1.580000000000041,-0.32
2855,178.07,-2.0,-1.9300000000000068,-1.9300000000000068,-0.37
2865,177.89,-2.0,-2.1100000000000136,-2.110000000000014,-0.27
2875,177.71,-2.0,-2.2899999999999636,-2.2899999999999636,-0.22
2885,177.54,-2.0,-2.4600000000000364,-2.4600000000000364,-0.19
2895,177.36,-3.0,-2.6399999999999864,-2.6399999999999864,0.02
2905,177.54,-3.0,-2.4600000000000364,-2.4600000000000364,0.16
2915,177.71,-3.0,-2.2899999999999636,-2.2899999999999636,0.22
2925,177.89,-3.0,-2.1100000000000136,-2.110000000000014,0.21
2935,178.42,-3.0,-1.580000000000041,-1.580000000000041,0.51
2945,178.77,-3.0,-1.2300000000000182,-1.2300000000000182,0.48
2955,179.47,-3.0,-0.5299999999999727,-0.5299999999999727,0.71
2965,-179.82,-2.0,0.18000000000000682,0.18000000000000682,0.45
2975,-178.95,-2.0,1.0500000000000114,1.0500000000000114,0.87
2985,-177.89,-1.0,2.1100000000000136,2.110000000000014,1.19
2995,-176.66,0.0,3.340000000000032,3.340000000000032,0.34
3005,-175.61,0.0,4.389999999999986,4.389999999999986,0.99
3015,-174.55,0.0,5.449999999999989,5.449999999999989,0.05
3025,-173.5,1.0,6.5,6.5,0.62
3035,-172.44,2.0,7.560000000000002,7.560000000000002,1.1
3045,-171.74,3.0,8.259999999999991,8.259999999999991,1.02
3055,-170.86,4.0,9.139999999999986,9.139999999999986,0.2
3065,-170.33,4.0,9.669999999999959,9.669999999999959,0.03
3075,-169.8,5.0,10.199999999999989,10.199999999999989,0.39
3085,-169.63,5.0,10.370000000000005,10.370000000000005,0.32
3095,-169.8,6.0,10.199999999999989,10.199999999999989,-0.02
3105,-170.16,6.0,9.840000000000032,9.840000000000032,-0.3
3115,-170.86,7.0,9.139999999999986,9.139999999999986,0.27
3125,-171.56,7.0,8.439999999999998,8.439999999999998,0.03
3135,-172.62,7.0,7.3799999999999955,7.3799999999999955,-0.78
3145,-174.02,6.0,5.980000000000018,5.980000000000018,-1.43
3155,-175.78,6.0,4.220000000000027,4.220000000000028,-0.82
3165,-177.54,5.0,2.4600000000000364,2.4600000000000364,-0.48
3175,-179.65,4.0,0.35000000000002274,0.35000000000002274,-1.86
3186,178.24,4.0,-1.759999999999991,-1.759999999999991,-2.32
3196,175.78,2.0,-4.220000000000027,-4.220000000000028,-1.93
3206,173.14,1.0,-6.860000000000014,-6.860000000000014,-1.56
3216,170.51,0.0,-9.490000000000009,-9.490000000000009,-1.0
3226,168.05,-1.0,-11.949999999999989,-11.949999999999989,-1.0
3236,165.59,-2.0,-14.409999999999968,-14.409999999999968,-2.3
3246,163.3,-4.0,-16.69999999999999,-16.69999999999999,-1.8
3256,161.02,-5.0,-18.980000000000018,-18.980000000000018,-1.53
3266,159.26,-7.0,-20.74000000000001,-20.74000000000001,-2.05
3276,157.68,-8.0,-22.319999999999993,-22.319999999999993,-1.02
3286,156.45,-10.0,-23.55000000000001,-23.55000000000001,-1.41
3296,155.57,-11.0,-24.430000000000007,-24.430000000000007,-0.12
3306,155.39,-12.0,-24.610000000000014,-24.610000000000014,-0.17
3316,155.39,-13.0,-24.610000000000014,-24.610000000000014,-0.07
3326,156.09,-14.0,-23.909999999999968,-23.909999999999968,-0.6
3336,157.15,-14.0,-22.850000000000023,-22.850000000000023,0.57
3346,158.91,-14.0,-21.090000000000032,-21.090000000000032,0.45
3356,161.02,-14.0,-18.980000000000018,-18.980000000000018,1.84
3366,164.0,-13.0,-16.0,-16.0,2.3
3376,167.52,-12.0,-12.480000000000018,-12.480000000000018,2.72
3386,171.74,-11.0,-8.259999999999991,-8.259999999999991,1.93
3396,176.48,-8.0,-3.519999999999982,-3.519999999999982,2.68
3406,-178.24,-6.0,1.759999999999991,1.759999999999991,3.04
3416,-172.62,-3.0,7.3799999999999955,7.3799999999999955,2.76
3426,-166.82,0.0,13.180000000000007,13.180000000000007,2.65
3436,-161.02,2.0,18.980000000000018,18.980000000000018,2.42
3446,-155.57,5.0,24.430000000000007,24.430000000000007,1.89
3456,-150.64,8.0,29.360000000000014,29.360000000000014,2.62
3466,-146.07,11.0,33.93000000000001,33.93000000000001,2.65
3476,-142.03,13.0,37.97000000000003,37.97000000000003,2.44
3486,-138.52,16.0,41.48000000000002,41.48000000000002,2.17
3496,-135.35,18.0,44.64999999999998,44.64999999999998,2.23
3506,-133.07,20.0,46.93000000000001,46.93000000000001,1.67
3516,-130.96,22.0,49.039999999999964,49.039999999999964,1.77
3526,-129.73,24.0,50.26999999999998,50.26999999999998,1.1
3536,-129.02,25.0,50.98000000000002,50.980000000000025,1.0
3546,-128.85,27.0,51.14999999999998,51.14999999999998,0.54
3556,-129.37,28.0,50.629999999999995,50.63,-0.19
3566,-130.61,30.0,49.389999999999986,49.389999999999986,-0.35
3576,-132.36,30.0,47.639999999999986,47.639999999999986,-1.14
3586,-135.0,31.0,45.0,45.0,-1.69
3596,-138.34,31.0,41.65999999999997,41.65999999999997,-2.21
3606,-142.38,31.0,37.620000000000005,37.620000000000005,-2.88
3616,-147.66,31.0,32.34000000000003,32.34000000000003,-2.5
3626,-153.63,29.0,26.370000000000005,26.370000000000005,-2.17
3636,-160.66,27.0,19.340000000000032,19.340000000000032,-2.62
3646,-168.75,24.0,11.25,11.25,-2.38
3656,-177.54,20.0,2.4600000000000364,2.4600000000000364,-2.36
3666,173.14,16.0,-6.860000000000014,-6.860000000000014,-2.32
3676,163.83,12.0,-16.16999999999996,-16.16999999999996,-2.53
3687,155.21,8.0,-24.789999999999964,-24.789999999999967,-2.32
3697,146.95,5.0,-33.05000000000001,-33.05000000000001,-2.67
3707,139.75,2.0,-40.25,-40.25,-2.59
3717,133.07,0.0,-46.93000000000001,-46.93000000000001,-2.45
3727,127.27,-1.0,-52.73000000000002,-52.73000000000002,-2.89
3737,121.99,-3.0,-58.00999999999999,-58.00999999999999,-2.84
3747,117.42,-4.0,-62.579999999999984,-62.57999999999999,-2.04
3757,113.73,-6.0,-66.26999999999998,-66.26999999999998,-2.43
3767,110.39,-7.0,-69.61000000000001,-69.61000000000003,-2.35
3777,107.75,-8.0,-72.25,-72.25,-1.53
3787,106.0,-10.0,-74.0,-74.0,-2.0
3797,104.77,-11.0,-75.23000000000002,-75.23000000000002,-0.93
3807,104.06,-13.0,-75.94,-75.94,-0.93
3817,104.24,-14.0,-75.75999999999999,-75.75999999999999,-0.25
3827,105.12,-15.0,-74.88,-74.88,0.61
3837,106.7,-16.0,-73.30000000000001,-73.30000000000001,0.66
3847,108.81,-17.0,-71.19,-71.19,0.6
3857,111.8,-18.0,-68.19999999999999,-68.19999999999999,1.7
3867,115.49,-18.0,-64.50999999999999,-64.50999999999999,1.74
3877,119.88,-18.0,-60.120000000000005,-60.12,2.6
3887,125.16,-18.0,-54.84000000000003,-54.84000000000003,2.06
3897,131.48,-17.0,-48.51999999999998,-48.51999999999998,2.11
3907,138.52,-16.0,-41.48000000000002,-41.48000000000002,2.54
3917,146.78,-14.0,-33.22000000000003,-33.22000000000003,2.18
3927,156.09,-10.0,-23.909999999999968,-23.909999999999968,1.91
3937,166.82,-6.0,-13.180000000000007,-13.180000000000007,2.74
3947,178.59,0.0,-1.4099999999999682,-1.4099999999999682,2.54
3957,-169.28,5.0,10.720000000000027,10.720000000000027,2.44
3967,-157.5,10.0,22.5,22.5,2.36
3977,-146.78,15.0,33.22000000000003,33.22000000000003,2.67
3987,-136.93,18.0,43.06999999999999,43.06999999999999,2.25
3997,-128.14,21.0,51.860000000000014,51.860000000000014,2.91
4007,-120.23,24.0,59.76999999999998,59.76999999999998,1.74
4017,-113.2,26.0,66.80000000000001,66.80000000000001,2.37
4027,-106.7,27.0,73.30000000000001,73.30000000000001,2.71
4037,-101.07,29.0,78.93,78.93,2.23
4047,-96.15,30.0,83.85000000000002,83.85000000000002,3.0
4057,-91.93,31.0,88.07,88.07,2.0
4067,-88.42,33.0,91.57999999999998,91.57999999999998,2.08
4077,-85.61,34.0,94.38999999999999,94.39,1.86
4087,-83.5,35.0,96.5,96.5,2.38
4097,-82.09,37.0,97.90999999999997,97.90999999999997,1.18
4107,-81.39,38.0,98.61000000000001,98.61000000000001,1.02
4117,-81.39,40.0,98.61000000000001,98.61000000000001,0.39
4127,-82.09,41.0,97.90999999999997,97.90999999999997,-0.4
4137,-83.5,43.0,96.5,96.5,-0.19
4147,-85.61,44.0,94.38999999999999,94.39,-1.75
4157,-88.42,46.0,91.57999999999998,91.57999999999998,-2.01
4167,-91.76,47.0,88.24000000000001,88.24000000000001,-2.63
4177,-95.98,48.0,84.01999999999998,84.01999999999998,-1.81
4188,-100.9,48.0,79.10000000000002,79.10000000000002,-2.31
4198,-106.52,48.0,73.48000000000002,73.48000000000002,-2.67
4208,-113.2,48.0,66.80000000000001,66.80000000000001,-2.8
4218,-120.41,47.0,59.59000000000003,59.59000000000003,-2.54
4228,-128.85,46.0,51.14999999999998,51.14999999999998,-2.5
4238,-138.16,43.0,41.84000000000003,41.84000000000003,-2.19
4248,-149.06,40.0,30.939999999999998,30.939999999999998,-2.73
4258,-161.19,34.0,18.810000000000002,18.810000000000002,-2.66
4268,-175.08,28.0,4.919999999999959,4.91999999999996,-2.16
4278,170.51,20.0,-9.490000000000009,-9.490000000000009,-1.91
4288,156.8,14.0,-23.19999999999999,-23.19999999999999,-2.48
4298,144.32,8.0,-35.68000000000001,-35.68000000000001,-2.19
4308,133.07,4.0,-46.93000000000001,-46.93000000000001,-2.14
4318,123.05,1.0,-56.94999999999999,-56.94999999999999,-2.32
4328,113.91,0.0,-66.09000000000003,-66.09000000000003,-2.4
4338,105.47,-2.0,-74.52999999999997,-74.52999999999997,-2.37
4348,97.91,-4.0,-82.09000000000003,-82.09000000000003,-2.57
4358,91.05,-5.0,-88.94999999999999,-88.94999999999999,-2.54
4368,85.08,-6.0,-94.92000000000002,-94.92000000000002,-2.49
4378,79.45,-7.0,-100.55000000000001,-100.55000000000001,-2.23
4388,74.71,-8.0,-105.29000000000002,-105.29000000000003,-2.85
4398,70.66,-10.0,-109.34,-109.34,-2.72
4408,67.5,-11.0,-112.5,-112.5,-1.32
4418,64.69,-13.0,-115.31,-115.31,-2.72
4428,62.93,-14.0,-117.07,-117.07,-1.64
4438,61.88,-16.0,-118.12,-118.12,-1.14
4448,61.35,-18.0,-118.65,-118.65,-0.18
4458,61.7,-20.0,-118.30000000000001,-118.30000000000003,-0.43
4468,62.58,-22.0,-117.42000000000002,-117.42000000000003,0.33
4478,64.16,-25.0,-115.84,-115.83999999999999,0.35
4488,66.45,-27.0,-113.55000000000001,-113.55000000000001,1.78
4498,69.26,-29.0,-110.74000000000001,-110.74000000000001,1.92
4508,72.77,-31.0,-107.23000000000002,-107.23000000000002,2.45
4518,76.99,-33.0,-103.00999999999999,-103.00999999999999,1.58
4528,81.74,-34.0,-98.25999999999999,-98.25999999999999,2.36
4538,87.19,-36.0,-92.81,-92.81,2.39
4548,93.16,-36.0,-86.84000000000003,-86.84000000000003,2.53
4558,100.02,-37.0,-79.98000000000002,-79.98000000000002,2.07
4568,107.58,-37.0,-72.42000000000002,-72.42000000000002,2.58
4578,116.02,-36.0,-63.98000000000002,-63.98000000000002,2.28
4588,125.33,-35.0,-54.670000000000016,-54.670000000000016,2.25
4598,135.88,-32.0,-44.120000000000005,-44.120000000000005,2.66
4608,147.83,-29.0,-32.16999999999996,-32.16999999999996,2.84
4618,161.37,-23.0,-18.629999999999995,-18.629999999999995,2.94
4628,176.84,-16.0,-3.159999999999968,-3.159999999999968,2.6
4638,-167.34,-8.0,12.659999999999968,12.659999999999968,2.82
4648,-152.05,-1.0,27.94999999999999,27.94999999999999,2.77
4658,-138.52,4.0,41.48000000000002,41.48000000000002,2.27
4668,-126.21,8.0,53.79000000000002,53.79000000000002,2.09
4678,-114.96,11.0,65.04000000000002,65.04000000000002,2.87
4689,-104.94,13.0,75.06,75.06,2.07
4699,-95.45,15.0,84.55000000000001,84.55000000000001,2.23
4709,-86.84,16.0,93.15999999999997,93.15999999999997,2.08
4719,-78.93,17.0,101.07,101.07,2.26
4729,-71.72,18.0,108.28,108.28,2.49
4739,-65.04,18.0,114.95999999999998,114.95999999999998,2.65
4749,-59.06,19.0,120.94,120.94000000000001,2.93
4759,-53.79,20.0,126.21000000000001,126.21000000000001,2.3
4769,-49.22,21.0,130.78,130.78,2.19
4779,-45.18,22.0,134.82,134.82,2.09
4789,-42.01,24.0,137.99,137.99,1.58
4799,-39.55,25.0,140.45,140.45,2.51
4809,-37.62,27.0,142.38,142.38,1.74
4819,-36.74,30.0,143.26,143.26,1.08
4829,-36.21,32.0,143.79,143.79,0.1
4839,-36.56,35.0,143.44,143.44,0.34
4849,-37.44,38.0,142.56,142.56,-0.38
4859,-38.85,41.0,141.15,141.15,-0.58
4869,-40.78,44.0,139.22,139.22,-1.4
4879,-43.24,47.0,136.76,136.76,-1.19
4889,-46.05,50.0,133.95,133.95,-0.99
4899,-49.57,53.0,130.43,130.43,-1.84
4909,-53.44,55.0,126.56,126.56000000000002,-2.46
4919,-57.66,57.0,122.34,122.34,-2.15
4929,-62.4,59.0,117.6,117.6,-2.26
4939,-67.68,61.0,112.32,112.32,-2.87
4949,-73.48,62.0,106.51999999999998,106.52,-2.86
4959,-79.8,63.0,100.19999999999999,100.19999999999999,-2.7
4969,-86.66,64.0,93.34000000000003,93.34000000000003,-2.27
4979,-94.39,64.0,85.61000000000001,85.61000000000001,-2.59
4989,-102.83,63.0,77.17000000000002,77.17000000000002,-2.22
4999,-111.97,62.0,68.02999999999997,68.02999999999997,-2.3
5009,-122.17,60.0,57.829999999999984,57.82999999999999,-2.6
5019,-133.42,57.0,46.58000000000004,46.58000000000004,-1.55
5029,-146.25,52.0,33.75,33.75,-2.21
5039,-160.84,46.0,19.159999999999968,19.159999999999968,-2.6
5049,-177.36,37.0,2.6399999999999864,2.6399999999999864,-2.45
5059,165.94,28.0,-14.060000000000002,-14.060000000000004,-2.2
5069,150.29,20.0,-29.710000000000036,-29.710000000000036,-2.37
5079,136.41,14.0,-43.59000000000003,-43.59000000000003,-2.18
5089,123.93,10.0,-56.06999999999999,-56.06999999999999,-2.52
5099,112.5,7.0,-67.5,-67.5,-2.46
5109,101.95,4.0,-78.05000000000001,-78.05000000000001,-2.7
5119,92.29,2.0,-87.70999999999998,-87.70999999999998,-1.97
5129,83.14,1.0,-96.86000000000001,-96.86000000000001,-2.46
5139,74.88,0.0,-105.12,-105.12,-2.83
5149,67.15,0.0,-112.85,-112.85,-2.58
5159,60.12,-1.0,-119.88,-119.88,-2.71
5169,53.61,-2.0,-126.38999999999999,-126.39,-2.82
5179,47.99,-3.0,-132.01,-132.01,-2.84
