time,angle,position,pendulum_angle,unwrapped_pendulum_angle,voltage
510,174.9,-5.0,-5.100000000000023,-5.100000000000023,0.19
520,173.14,-6.0,-6.860000000000014,-6.860000000000014,-0.69
530,171.56,-8.0,-8.439999999999998,-8.439999999999998,-1.51
540,169.63,-10.0,-10.370000000000005,-10.370000000000005,-0.46
550,168.05,-12.0,-11.949999999999989,-11.949999999999989,0.26
560,166.82,-14.0,-13.180000000000007,-13.180000000000007,-0.82
570,165.76,-16.0,-14.240000000000009,-14.240000000000009,-1.12
580,164.71,-18.0,-15.289999999999964,-15.289999999999965,-0.59
590,164.18,-19.0,-15.819999999999993,-15.819999999999993,0.14
600,163.83,-21.0,-16.16999999999996,-16.16999999999996,0.31
610,164.0,-22.0,-16.0,-16.0,0.0
620,164.53,-23.0,-15.470000000000027,-15.470000000000027,-0.39
630,165.41,-24.0,-14.590000000000032,-14.59000000000003,0.08
640,166.64,-25.0,-13.360000000000014,-13.360000000000014,0.97
650,168.4,-25.0,-11.600000000000023,-11.600000000000023,1.05
660,170.51,-25.0,-9.490000000000009,-9.490000000000009,0.21
670,172.97,-25.0,-7.029999999999973,-7.029999999999973,1.18
681,175.78,-25.0,-4.220000000000027,-4.220000000000028,0.58
691,178.95,-24.0,-1.0500000000000114,-1.0500000000000114,1.14
701,-177.89,-24.0,2.1100000000000136,2.110000000000014,2.62
711,-174.37,-23.0,5.6299999999999955,5.6299999999999955,0.09
721,-170.86,-22.0,9.139999999999986,9.139999999999986,1.35
731,-167.52,-21.0,12.480000000000018,12.480000000000018,0.5
741,-164.18,-20.0,15.819999999999993,15.819999999999993,0.86
751,-161.19,-19.0,18.810000000000002,18.810000000000002,0.58
761,-158.55,-18.0,21.44999999999999,21.44999999999999,1.92
771,-156.27,-17.0,23.730000000000018,23.730000000000018,0.37
781,-154.34,-17.0,25.659999999999968,25.659999999999968,0.82
791,-152.75,-16.0,27.25,27.25,1.59
801,-151.7,-16.0,28.30000000000001,28.30000000000001,0.3
811,-151.17,-16.0,28.83000000000004,28.830000000000037,0.07
821,-150.82,-16.0,29.180000000000007,29.180000000000003,0.26
831,-151.35,-16.0,28.649999999999977,28.64999999999998,0.06
841,-152.05,-16.0,27.94999999999999,27.94999999999999,0.6
851,-153.46,-17.0,26.539999999999964,26.539999999999964,-0.65
861,-155.39,-18.0,24.610000000000014,24.610000000000014,-1.85
871,-157.68,-18.0,22.319999999999993,22.319999999999993,-0.46
881,-160.66,-20.0,19.340000000000032,19.340000000000032,-1.5
891,-164.18,-22.0,15.819999999999993,15.819999999999993,-0.68
901,-168.22,-24.0,11.779999999999973,11.779999999999973,-2.15
911,-172.79,-26.0,7.210000000000036,7.210000000000036,-1.55
921,-177.71,-29.0,2.2899999999999636,2.2899999999999636,-0.44
931,177.36,-31.0,-2.6399999999999864,-2.6399999999999864,-2.13
941,172.27,-34.0,-7.730000000000018,-7.730000000000018,-1.59
951,167.34,-37.0,-12.659999999999968,-12.659999999999968,-1.03
961,162.77,-40.0,-17.230000000000018,-17.230000000000018,-1.25
971,158.38,-42.0,-21.620000000000005,-21.620000000000005,-2.1
981,154.69,-45.0,-25.310000000000002,-25.310000000000002,-1.14
991,151.35,-47.0,-28.649999999999977,-28.64999999999998,-0.98
1001,148.54,-48.0,-31.460000000000036,-31.460000000000033,-0.69
1011,146.25,-50.0,-33.75,-33.75,-1.99
1021,144.32,-52.0,-35.68000000000001,-35.68000000000001,-0.79
1031,143.09,-53.0,-36.90999999999997,-36.90999999999997,0.42
1041,142.56,-54.0,-37.44,-37.44,-0.21
1051,142.56,-55.0,-37.44,-37.44,-0.09
1061,143.26,-55.0,-36.74000000000001,-36.74000000000001,-0.16
1071,144.32,-55.0,-35.68000000000001,-35.68000000000001,-0.24
1081,146.25,-56.0,-33.75,-33.75,-0.65
1091,148.71,-55.0,-31.289999999999964,-31.289999999999964,1.64
1101,151.87,-55.0,-28.129999999999995,-28.129999999999995,0.13
1111,155.57,-54.0,-24.430000000000007,-24.430000000000007,2.1
1121,160.14,-53.0,-19.860000000000014,-19.860000000000014,1.53
1131,165.41,-51.0,-14.590000000000032,-14.59000000000003,0.76
1141,171.39,-48.0,-8.610000000000014,-8.610000000000014,0.83
1151,177.89,-46.0,-2.1100000000000136,-2.110000000000014,0.99
1161,-175.61,-43.0,4.389999999999986,4.389999999999986,1.8
1171,-168.75,-40.0,11.25,11.25,0.95
1182,-162.25,-37.0,17.75,17.75,0.64
1192,-156.27,-34.0,23.730000000000018,23.730000000000018,0.86
1202,-150.64,-32.0,29.360000000000014,29.360000000000014,1.42
1212,-145.72,-30.0,34.27999999999997,34.27999999999997,1.56
1222,-141.5,-28.0,38.5,38.5,1.54
1232,-137.81,-26.0,42.19,42.19,1.28
1242,-134.65,-25.0,45.35000000000002,45.35000000000002,1.78
1252,-132.19,-24.0,47.81,47.81,0.78
1262,-130.25,-23.0,49.75,49.75,-0.16
1272,-129.02,-22.0,50.98000000000002,50.980000000000025,0.88
1282,-128.5,-21.0,51.5,51.5,0.78
1292,-128.5,-21.0,51.5,51.5,0.25
1302,-129.02,-21.0,50.98000000000002,50.980000000000025,-0.32
1312,-130.43,-20.0,49.56999999999999,49.56999999999999,-0.88
1322,-132.36,-20.0,47.639999999999986,47.639999999999986,-0.42
1332,-135.0,-20.0,45.0,45.0,-0.98
1342,-138.34,-21.0,41.65999999999997,41.65999999999997,-1.13
1352,-142.38,-22.0,37.620000000000005,37.620000000000005,-1.96
1362,-147.13,-23.0,32.870000000000005,32.870000000000005,-1.06
1372,-152.75,-25.0,27.25,27.25,-0.82
1382,-159.26,-27.0,20.74000000000001,20.74000000000001,-0.81
1392,-166.46,-30.0,13.539999999999964,13.539999999999964,-1.08
1402,-174.37,-33.0,5.6299999999999955,5.6299999999999955,-1.33
1412,177.71,-37.0,-2.2899999999999636,-2.2899999999999636,-1.96
1422,169.45,-41.0,-10.550000000000011,-10.550000000000011,-1.3
1432,161.72,-44.0,-18.279999999999973,-18.279999999999973,-1.12
1442,154.69,-47.0,-25.310000000000002,-25.310000000000002,-1.29
1452,148.18,-50.0,-31.819999999999993,-31.819999999999993,-1.58
1462,142.56,-52.0,-37.44,-37.44,-1.18
1472,137.46,-53.0,-42.539999999999964,-42.539999999999964,-0.92
1482,133.07,-55.0,-46.93000000000001,-46.93000000000001,-1.61
1492,129.37,-56.0,-50.629999999999995,-50.63,-0.87
1502,126.39,-57.0,-53.610000000000014,-53.61000000000002,-0.91
1512,123.93,-58.0,-56.06999999999999,-56.06999999999999,0.04
1522,122.34,-59.0,-57.65999999999997,-57.65999999999996,-1.18
1532,121.29,-59.0,-58.70999999999998,-58.70999999999999,-1.31
1542,120.94,-60.0,-59.06,-59.06,-0.55
1552,121.11,-60.0,-58.889999999999986,-58.889999999999986,-0.07
1562,122.17,-60.0,-57.829999999999984,-57.82999999999999,0.83
1572,123.75,-60.0,-56.25,-56.25,1.61
1582,126.21,-60.0,-53.79000000000002,-53.79000000000002,0.63
1592,129.37,-60.0,-50.629999999999995,-50.63,1.63
1602,133.24,-59.0,-46.75999999999999,-46.75999999999999,0.13
1612,137.81,-58.0,-42.19,-42.19,1.03
1622,143.26,-56.0,-36.74000000000001,-36.74000000000001,1.91
1632,149.59,-54.0,-30.409999999999968,-30.409999999999965,1.49
1642,156.97,-51.0,-23.029999999999973,-23.029999999999973,1.27
1652,165.23,-47.0,-14.769999999999982,-14.769999999999982,1.02
1662,174.2,-43.0,-5.800000000000011,-5.800000000000011,1.87
1672,-176.48,-38.0,3.519999999999982,3.519999999999982,1.33
1683,-166.82,-33.0,13.180000000000007,13.180000000000007,1.2
1693,-157.85,-29.0,22.149999999999977,22.149999999999977,1.27
1703,-149.77,-25.0,30.230000000000018,30.23000000000002,0.86
1713,-142.38,-22.0,37.620000000000005,37.620000000000005,1.07
1723,-135.88,-19.0,44.120000000000005,44.120000000000005,1.06
1733,-130.08,-17.0,49.91999999999996,49.91999999999996,0.6
1743,-124.98,-15.0,55.01999999999998,55.01999999999998,1.39
1753,-120.59,-14.0,59.40999999999997,59.40999999999997,1.8
1763,-116.89,-12.0,63.110000000000014,63.11000000000002,1.19
1773,-114.08,-11.0,65.92000000000002,65.92000000000002,1.27
1783,-111.62,-10.0,68.38,68.38,-0.27
1793,-110.04,-9.0,69.95999999999998,69.95999999999998,1.05
1803,-108.98,-8.0,71.01999999999998,71.01999999999998,1.24
1813,-108.63,-7.0,71.37,71.37,0.81
1823,-109.16,-6.0,70.84000000000003,70.84000000000003,-0.1
1833,-110.04,-5.0,69.95999999999998,69.95999999999998,-0.75
1843,-111.97,-4.0,68.02999999999997,68.02999999999997,-0.77
1853,-114.43,-4.0,65.57,65.57,0.48
1863,-117.6,-3.0,62.39999999999998,62.39999999999997,-2.09
1873,-121.64,-3.0,58.360000000000014,58.36000000000001,-0.53
1883,-126.21,-4.0,53.79000000000002,53.79000000000002,-1.36
1893,-131.66,-4.0,48.34000000000003,48.34000000000003,-1.35
1903,-138.16,-5.0,41.84000000000003,41.84000000000003,-1.54
1913,-145.55,-7.0,34.44999999999999,34.44999999999999,-1.1
1923,-153.98,-10.0,26.019999999999982,26.019999999999982,-1.29
1933,-163.3,-13.0,16.69999999999999,16.69999999999999,-0.93
1943,-173.67,-18.0,6.330000000000041,6.330000000000041,-1.41
1953,175.78,-23.0,-4.220000000000027,-4.220000000000028,-1.52
1963,165.06,-27.0,-14.939999999999998,-14.94,-1.91
1973,155.21,-31.0,-24.789999999999964,-24.789999999999967,-0.92
1983,146.25,-34.0,-33.75,-33.75,-1.8
1993,138.34,-37.0,-41.65999999999997,-41.65999999999997,-1.42
2003,131.13,-39.0,-48.870000000000005,-48.870000000000005,-1.05
2013,124.8,-40.0,-55.19999999999999,-55.19999999999999,-1.13
2023,119.36,-41.0,-60.639999999999986,-60.63999999999998,-1.19
2033,114.43,-42.0,-65.57,-65.57,-2.05
2043,110.39,-43.0,-69.61000000000001,-69.61000000000003,-1.05
2053,106.87,-44.0,-73.13,-73.13,-1.26
2063,104.24,-44.0,-75.75999999999999,-75.75999999999999,-0.91
2073,102.13,-45.0,-77.87,-77.87,-1.99
2083,100.72,-45.0,-79.27999999999997,-79.27999999999997,-0.53
2093,100.2,-46.0,-79.80000000000001,-79.80000000000001,-0.63
2103,100.2,-46.0,-79.80000000000001,-79.80000000000001,-0.01
2113,100.9,-46.0,-79.10000000000002,-79.10000000000002,0.57
2123,102.3,-47.0,-77.69999999999999,-77.69999999999999,-0.12
2133,104.59,-47.0,-75.40999999999997,-75.40999999999997,1.75
2143,107.4,-47.0,-72.60000000000002,-72.60000000000002,0.8
2153,110.92,-47.0,-69.07999999999998,-69.07999999999998,1.79
2163,115.31,-46.0,-64.69,-64.69,0.62
2173,120.41,-46.0,-59.59000000000003,-59.59000000000003,1.08
2184,126.21,-45.0,-53.79000000000002,-53.79000000000002,1.19
2194,133.07,-43.0,-46.93000000000001,-46.93000000000001,1.15
2204,140.8,-40.0,-39.19999999999999,-39.19999999999999,1.24
2214,149.59,-37.0,-30.409999999999968,-30.409999999999965,1.61
2224,159.61,-33.0,-20.389999999999986,-20.389999999999986,1.35
2234,170.51,-28.0,-9.490000000000009,-9.490000000000009,1.07
2244,-177.71,-22.0,2.2899999999999636,2.2899999999999636,1.66
2254,-165.94,-16.0,14.060000000000002,14.060000000000004,1.47
2264,-154.86,-11.0,25.139999999999986,25.13999999999999,1.21
2274,-145.02,-7.0,34.98000000000002,34.98000000000002,0.9
2284,-136.05,-3.0,43.94999999999999,43.94999999999999,1.05
2294,-128.14,-1.0,51.860000000000014,51.860000000000014,1.82
2304,-121.11,0.0,58.889999999999986,58.889999999999986,2.13
2314,-114.79,2.0,65.20999999999998,65.20999999999998,2.37
2324,-109.16,4.0,70.84000000000003,70.84000000000003,1.83
2334,-104.41,5.0,75.59000000000003,75.59000000000003,1.14
2344,-100.2,6.0,79.80000000000001,79.80000000000001,1.69
2354,-96.86,7.0,83.13999999999999,83.14,1.57
2364,-94.22,8.0,85.77999999999997,85.77999999999997,0.78
2374,-92.11,9.0,87.88999999999999,87.88999999999999,0.5
2384,-90.88,10.0,89.12,89.12,1.11
2394,-90.18,11.0,89.82,89.82,0.98
2404,-90.18,11.0,89.82,89.82,0.43
2414,-91.05,12.0,88.94999999999999,88.94999999999999,-0.47
2424,-92.64,13.0,87.36000000000001,87.36000000000001,-1.46
2434,-94.92,14.0,85.07999999999998,85.07999999999998,-0.4
2444,-97.73,15.0,82.26999999999998,82.26999999999998,-1.22
2454,-101.25,15.0,78.75,78.75,-0.57
2464,-105.64,15.0,74.36000000000001,74.36000000000001,-1.63
2474,-110.74,16.0,69.25999999999999,69.25999999999999,-1.89
2484,-116.72,15.0,63.27999999999997,63.27999999999997,-1.49
2494,-123.22,15.0,56.77999999999997,56.77999999999997,-1.61
2504,-130.96,13.0,49.039999999999964,49.039999999999964,-1.31
2514,-139.39,11.0,40.610000000000014,40.610000000000014,-0.77
2524,-149.24,8.0,30.75999999999999,30.759999999999987,-1.6
2534,-160.14,4.0,19.860000000000014,19.860000000000014,-1.17
2544,-172.44,0.0,7.560000000000002,7.560000000000002,-1.04
2554,174.9,-5.0,-5.100000000000023,-5.100000000000023,-1.53
2564,162.42,-11.0,-17.58000000000004,-17.58000000000004,-1.44
2574,151.0,-15.0,-29.0,-29.000000000000004,-1.62
2584,140.62,-19.0,-39.379999999999995,-39.379999999999995,-1.47
2594,131.31,-22.0,-48.69,-48.69,-1.03
2604,123.05,-24.0,-56.94999999999999,-56.94999999999999,-1.0
2614,115.66,-25.0,-64.34000000000003,-64.34000000000003,-1.62
2624,108.98,-26.0,-71.01999999999998,-71.01999999999998,-1.62
2634,103.18,-27.0,-76.82,-76.82,-1.76
2644,98.09,-27.0,-81.90999999999997,-81.90999999999997,-1.07
2654,93.69,-28.0,-86.31,-86.31,-1.07
2664,90.0,-28.0,-90.0,-90.0,-1.92
2674,86.84,-29.0,-93.15999999999997,-93.15999999999997,0.07
2685,84.55,-29.0,-95.44999999999999,-95.44999999999999,-1.33
2695,82.97,-30.0,-97.02999999999997,-97.02999999999997,-1.08
2705,82.09,-30.0,-97.90999999999997,-97.90999999999997,-0.2
2715,81.74,-31.0,-98.25999999999999,-98.25999999999999,-0.29
2725,82.27,-31.0,-97.73000000000002,-97.73000000000002,-0.04
2735,83.5,-32.0,-96.5,-96.5,-0.29
2745,85.25,-32.0,-94.75,-94.75,1.28
2755,87.89,-33.0,-92.11000000000001,-92.11000000000003,0.6
2765,91.05,-33.0,-88.94999999999999,-88.94999999999999,1.11
2775,94.92,-33.0,-85.07999999999998,-85.07999999999998,0.79
2785,99.67,-34.0,-80.32999999999998,-80.32999999999998,0.83
2795,104.94,-33.0,-75.06,-75.06,1.77
2805,111.09,-33.0,-68.90999999999997,-68.90999999999998,1.5
2815,118.12,-32.0,-61.879999999999995,-61.879999999999995,1.53
2825,125.86,-31.0,-54.139999999999986,-54.139999999999986,1.33
2835,134.65,-29.0,-45.35000000000002,-45.35000000000002,1.22
2845,144.49,-26.0,-35.50999999999999,-35.50999999999999,1.58
2855,155.57,-21.0,-24.430000000000007,-24.430000000000007,1.36
2865,168.05,-16.0,-11.949999999999989,-11.949999999999989,1.71
2875,-178.59,-9.0,1.4099999999999682,1.4099999999999682,1.71
2885,-164.88,-3.0,15.120000000000005,15.120000000000005,1.1
2895,-152.4,2.0,27.600000000000023,27.600000000000023,1.69
2905,-141.33,6.0,38.66999999999996,38.66999999999996,1.46
2915,-131.31,9.0,48.69,48.69,1.22
2925,-122.34,11.0,57.65999999999997,57.65999999999996,1.67
2935,-114.26,13.0,65.74000000000001,65.74000000000001,1.76
2945,-106.87,15.0,73.13,73.13,1.49
2955,-100.55,16.0,79.44999999999999,79.44999999999999,1.22
2965,-94.75,16.0,85.25,85.25,0.67
2975,-89.65,17.0,90.35000000000002,90.35000000000002,2.13
2985,-85.25,18.0,94.75,94.75,1.03
2995,-81.74,18.0,98.25999999999999,98.25999999999999,1.03
3005,-78.75,19.0,101.25,101.25,1.15
3015,-76.46,19.0,103.54000000000002,103.54000000000002,1.16
3025,-74.88,20.0,105.12,105.12,0.74
3035,-74.0,21.0,106.0,106.0,-0.36
3045,-74.0,21.0,106.0,106.0,-0.16
3055,-74.53,22.0,105.47,105.47,0.43
3065,-75.59,23.0,104.41,104.41,-0.22
3075,-77.52,24.0,102.48000000000002,102.48000000000002,-0.15
3085,-80.16,25.0,99.84000000000003,99.84000000000003,-1.74
3095,-83.32,26.0,96.68,96.68,-0.05
3105,-87.36,26.0,92.63999999999999,92.63999999999999,-0.84
3115,-91.93,27.0,88.07,88.07,-1.53
3125,-97.21,27.0,82.79000000000002,82.79000000000003,-1.19
3135,-103.36,27.0,76.63999999999999,76.63999999999999,-1.38
3145,-110.21,27.0,69.79000000000002,69.79000000000002,-1.51
3155,-117.95,26.0,62.05000000000001,62.05000000000001,-1.58
3165,-126.56,24.0,53.44,53.44,-1.01
3175,-136.05,22.0,43.94999999999999,43.94999999999999,-1.87
3186,-146.95,18.0,33.05000000000001,33.05000000000001,-1.49
3196,-159.26,13.0,20.74000000000001,20.74000000000001,-1.09
3206,-172.97,7.0,7.029999999999973,7.029999999999973,-1.33
3216,172.79,0.0,-7.210000000000036,-7.210000000000036,-1.58
3226,158.91,-5.0,-21.090000000000032,-21.090000000000032,-2.39
3236,146.43,-10.0,-33.56999999999999,-33.56999999999999,-1.82
3246,135.18,-14.0,-44.81999999999999,-44.81999999999999,-1.69
3256,125.16,-17.0,-54.84000000000003,-54.84000000000003,-1.49
3266,116.02,-19.0,-63.98000000000002,-63.98000000000002,-1.28
3276,107.93,-21.0,-72.07,-72.07,-1.2
3286,100.55,-22.0,-79.44999999999999,-79.44999999999999,-1.17
3296,93.69,-23.0,-86.31,-86.31,-0.78
3306,87.89,-23.0,-92.11000000000001,-92.11000000000003,-0.84
3316,82.44,-24.0,-97.56,-97.56,-0.65
3326,77.87,-24.0,-102.13,-102.13,-1.62
3336,74.0,-25.0,-106.0,-106.0,0.08
3346,70.84,-25.0,-109.16,-109.16000000000001,-2.21
3356,68.2,-26.0,-111.80000000000001,-111.80000000000001,-0.53
3366,66.27,-26.0,-113.73000000000002,-113.73000000000002,-1.13
3376,65.21,-27.0,-114.79000000000002,-114.79000000000003,-1.27
3386,64.69,-28.0,-115.31,-115.31,-0.91
3396,64.86,-29.0,-115.13999999999999,-115.13999999999999,-0.25
3406,65.92,-30.0,-114.07999999999998,-114.07999999999998,0.74
3416,67.5,-31.0,-112.5,-112.5,1.61
3426,69.61,-32.0,-110.38999999999999,-110.38999999999999,0.65
3436,72.42,-33.0,-107.57999999999998,-107.57999999999998,1.06
3446,75.94,-34.0,-104.06,-104.06,0.72
3456,80.16,-35.0,-99.84000000000003,-99.84000000000003,1.87
3466,85.08,-36.0,-94.92000000000002,-94.92000000000002,1.72
3476,90.53,-37.0,-89.47000000000003,-89.47000000000003,1.29
3486,96.68,-37.0,-83.32,-83.32,1.24
3496,103.54,-37.0,-76.45999999999998,-76.45999999999998,1.37
3506,111.27,-36.0,-68.73000000000002,-68.73000000000002,1.84
3516,119.88,-35.0,-60.120000000000005,-60.12,1.22
3526,129.37,-33.0,-50.629999999999995,-50.63,1.73
3536,140.1,-30.0,-39.89999999999998,-39.89999999999998,1.24
3546,152.05,-26.0,-27.94999999999999,-27.94999999999999,1.1
3556,165.76,-21.0,-14.240000000000009,-14.240000000000009,1.82
3566,-179.47,-13.0,0.5299999999999727,0.5299999999999727,1.59
3576,-164.36,-6.0,15.639999999999986,15.639999999999988,1.55
3586,-150.47,0.0,29.529999999999973,29.529999999999976,1.8
3596,-138.16,3.0,41.84000000000003,41.84000000000003,1.67
3606,-126.91,7.0,53.09000000000003,53.09000000000003,1.87
3616,-116.89,9.0,63.110000000000014,63.11000000000002,1.04
3626,-107.75,11.0,72.25,72.25,1.04
3636,-99.49,12.0,80.50999999999999,80.50999999999999,0.65
3646,-92.11,13.0,87.88999999999999,87.88999999999999,0.98
3656,-85.25,13.0,94.75,94.75,1.15
3666,-79.1,14.0,100.89999999999998,100.89999999999998,0.92
3676,-73.83,14.0,106.17000000000002,106.17000000000002,0.43
3687,-69.08,14.0,110.92000000000002,110.92000000000002,1.31
3697,-64.86,14.0,115.13999999999999,115.13999999999999,2.27
3707,-61.52,15.0,118.47999999999999,118.47999999999999,0.09
3717,-58.71,15.0,121.28999999999999,121.28999999999999,1.98
3727,-56.6,16.0,123.4,123.4,0.92
3737,-55.37,17.0,124.63,124.63000000000001,-0.11
3747,-54.67,17.0,125.32999999999998,125.32999999999998,0.05
3757,-54.49,18.0,125.50999999999999,125.51,0.11
3767,-55.02,20.0,124.97999999999999,124.97999999999999,-0.02
3777,-56.25,21.0,123.75,123.75000000000001,0.56
3787,-58.18,22.0,121.82,121.82000000000001,0.55
3797,-60.64,23.0,119.36000000000001,119.36,-1.65
3807,-63.81,25.0,116.19,116.19,-0.03
3817,-67.5,26.0,112.5,112.5,-2.0
3827,-71.89,27.0,108.11000000000001,108.11000000000001,-0.9
3837,-76.82,28.0,103.18,103.18,-0.43
3847,-82.44,29.0,97.56,97.56,-0.99
3857,-88.77,29.0,91.23000000000002,91.23000000000002,-0.78
3867,-95.62,30.0,84.38,84.38,-0.69
3877,-103.36,30.0,76.63999999999999,76.63999999999999,-1.59
3887,-111.8,29.0,68.19999999999999,68.19999999999999,-1.56
3897,-121.11,27.0,58.889999999999986,58.889999999999986,-1.1
3907,-131.66,25.0,48.34000000000003,48.34000000000003,-1.49
3917,-143.26,21.0,36.74000000000001,36.74000000000001,-1.46
3927,-156.62,16.0,23.379999999999995,23.379999999999995,-1.47
3937,-171.56,10.0,8.439999999999998,8.439999999999998,-1.36
3947,172.79,2.0,-7.210000000000036,-7.210000000000036,-1.38
3957,157.68,-4.0,-22.319999999999993,-22.319999999999993,-1.1
3967,144.14,-9.0,-35.860000000000014,-35.860000000000014,-1.27
3977,132.01,-13.0,-47.99000000000001,-47.99000000000001,-1.62
3987,121.11,-16.0,-58.889999999999986,-58.889999999999986,-1.95
3997,111.27,-18.0,-68.73000000000002,-68.73000000000002,-0.89
4007,102.13,-20.0,-77.87,-77.87,-1.79
4017,94.04,-20.0,-85.95999999999998,-85.95999999999998,-1.44
4027,86.48,-21.0,-93.51999999999998,-93.51999999999998,-0.45
4037,79.63,-21.0,-100.37,-100.37,-1.07
4047,73.48,-22.0,-106.51999999999998,-106.52,-0.88
4057,68.03,-22.0,-111.97,-111.97000000000001,-0.58
4067,63.11,-22.0,-116.88999999999999,-116.88999999999999,-1.06
4077,58.89,-23.0,-121.11000000000001,-121.11000000000003,-1.88
4087,55.37,-23.0,-124.63,-124.63000000000001,-0.61
4097,52.56,-23.0,-127.44,-127.44000000000001,-1.87
4107,50.27,-24.0,-129.73,-129.73,-0.87
4117,48.69,-25.0,-131.31,-131.31,0.08
4127,47.81,-26.0,-132.19,-132.19,-0.61
4137,47.46,-27.0,-132.54,-132.54,-0.54
4147,47.81,-29.0,-132.19,-132.19,0.01
4157,48.87,-30.0,-131.13,-131.13,0.42
4167,50.45,-32.0,-129.55,-129.55,0.3
4177,52.73,-33.0,-127.27000000000001,-127.27000000000002,0.36
4188,55.55,-35.0,-124.44999999999999,-124.44999999999999,0.91
4198,58.89,-37.0,-121.11000000000001,-121.11000000000003,0.72
4208,62.75,-38.0,-117.25,-117.25000000000001,0.98
4218,67.5,-40.0,-112.5,-112.5,1.89
4228,72.42,-41.0,-107.57999999999998,-107.57999999999998,1.44
4238,78.22,-42.0,-101.77999999999997,-101.77999999999997,1.34
4248,84.55,-43.0,-95.44999999999999,-95.44999999999999,1.12
4258,91.58,-44.0,-88.42000000000002,-88.42000000000002,1.37
4268,99.14,-44.0,-80.86000000000001,-80.86000000000003,1.52
4278,107.75,-43.0,-72.25,-72.25,1.21
4288,116.89,-42.0,-63.110000000000014,-63.11000000000002,1.46
4298,127.27,-41.0,-52.73000000000002,-52.73000000000002,0.61
4308,138.69,-38.0,-41.31,-41.31,0.91
4318,151.7,-33.0,-28.30000000000001,-28.30000000000001,0.85
4328,166.11,-27.0,-13.889999999999986,-13.889999999999986,1.37
4338,-178.07,-20.0,1.9300000000000068,1.9300000000000068,1.46
4348,-162.07,-13.0,17.930000000000007,17.930000000000007,1.44
4358,-147.66,-7.0,32.34000000000003,32.34000000000003,1.78
4368,-134.82,-2.0,45.18000000000001,45.18000000000001,1.68
4378,-123.22,0.0,56.77999999999997,56.77999999999997,1.8
4388,-112.68,1.0,67.32,67.32,1.58
4398,-103.18,3.0,76.82,76.82,1.35
4408,-94.39,4.0,85.61000000000001,85.61000000000001,1.12
4418,-86.31,4.0,93.69,93.69,0.67
4428,-78.93,5.0,101.07,101.07,0.94
4438,-72.42,5.0,107.57999999999998,107.57999999999998,1.21
4448,-66.27,4.0,113.73000000000002,113.73000000000002,0.91
4458,-60.82,4.0,119.18,119.18000000000002,0.22
4468,-56.07,4.0,123.93,123.93,1.22
4478,-51.86,4.0,128.14,128.14,2.27
4488,-48.34,4.0,131.66,131.66,0.65
4498,-45.35,4.0,134.65,134.65,1.7
4508,-43.24,5.0,136.76,136.76,0.59
4518,-41.66,5.0,138.34,138.34,0.61
4528,-40.61,6.0,139.39,139.39,1.04
4538,-40.25,7.0,139.75,139.75,0.69
4548,-40.61,9.0,139.39,139.39,-0.03
4558,-41.48,10.0,138.52,138.52,-0.73
