time,angle,position,pendulum_angle,unwrapped_pendulum_angle,voltage
540,180.0,0.0,0.0,0.0,0.0
550,180.0,0.0,0.0,0.0,0.0
560,180.0,0.0,0.0,0.0,0.0
570,180.0,0.0,0.0,0.0,0.0
580,180.0,0.0,0.0,0.0,0.0
590,180.0,0.0,0.0,0.0,0.0
600,180.0,0.0,0.0,0.0,0.0
610,180.0,0.0,0.0,0.0,0.0
620,180.0,0.0,0.0,0.0,0.0
630,180.0,0.0,0.0,0.0,0.0
640,180.0,0.0,0.0,0.0,0.0
650,180.0,0.0,0.0,0.0,0.0
660,180.0,0.0,0.0,0.0,0.0
670,180.0,0.0,0.0,0.0,0.0
681,180.0,0.0,0.0,0.0,0.0
691,180.0,0.0,0.0,0.0,0.0
701,180.0,0.0,0.0,0.0,0.0
711,180.0,0.0,0.0,0.0,0.0
721,180.0,0.0,0.0,0.0,0.0
731,180.0,0.0,0.0,0.0,0.0
741,180.0,0.0,0.0,0.0,0.0
751,180.0,0.0,0.0,0.0,0.0
761,180.0,0.0,0.0,0.0,0.0
771,180.0,0.0,0.0,0.0,0.0
781,180.0,0.0,0.0,0.0,0.0
791,180.0,0.0,0.0,0.0,0.0
801,180.0,0.0,0.0,0.0,0.0
811,180.0,0.0,0.0,0.0,0.0
821,180.0,0.0,0.0,0.0,0.0
831,180.0,0.0,0.0,0.0,0.0
841,180.0,0.0,0.0,0.0,0.0
851,180.0,0.0,0.0,0.0,0.0
861,180.0,0.0,0.0,0.0,0.0
871,180.0,0.0,0.0,0.0,0.0
881,180.0,0.0,0.0,0.0,0.0
891,180.0,0.0,0.0,0.0,0.0
901,180.0,0.0,0.0,0.0,0.0
911,180.0,0.0,0.0,0.0,0.0
921,180.0,0.0,0.0,0.0,0.0
931,180.0,0.0,0.0,0.0,0.0
941,180.0,0.0,0.0,0.0,0.0
951,180.0,0.0,0.0,0.0,0.0
961,180.0,0.0,0.0,0.0,0.0
971,180.0,0.0,0.0,0.0,0.0
981,180.0,0.0,0.0,0.0,0.0
991,180.0,0.0,0.0,0.0,0.0
1001,180.0,0.0,0.0,0.0,0.0
1011,180.0,0.0,0.0,0.0,0.0
1021,180.0,0.0,0.0,0.0,0.0
1031,180.0,0.0,0.0,0.0,0.0
1041,180.0,0.0,0.0,0.0,0.0
1051,180.0,0.0,0.0,0.0,0.0
1061,180.0,0.0,0.0,0.0,0.0
1071,180.0,0.0,0.0,0.0,0.0
1081,180.0,0.0,0.0,0.0,0.0
1091,180.0,0.0,0.0,0.0,0.0
1101,180.0,0.0,0.0,0.0,0.0
1111,180.0,0.0,0.0,0.0,0.0
1121,180.0,0.0,0.0,0.0,0.0
1131,180.0,0.0,0.0,0.0,0.0
1141,180.0,0.0,0.0,0.0,0.0
1151,180.0,0.0,0.0,0.0,0.0
1161,180.0,0.0,0.0,0.0,0.0
1171,180.0,0.0,0.0,0.0,0.0
1182,180.0,0.0,0.0,0.0,0.0
1192,180.0,0.0,0.0,0.0,0.0
1202,180.0,0.0,0.0,0.0,0.0
1212,180.0,0.0,0.0,0.0,0.0
1222,180.0,0.0,0.0,0.0,0.0
1232,180.0,0.0,0.0,0.0,0.0
1242,180.0,0.0,0.0,0.0,0.0
1252,180.0,0.0,0.0,0.0,0.0
1262,180.0,0.0,0.0,0.0,0.0
1272,180.0,0.0,0.0,0.0,0.0
1282,180.0,0.0,0.0,0.0,0.0
1292,180.0,0.0,0.0,0.0,0.0
1302,180.0,0.0,0.0,0.0,0.0
1312,180.0,0.0,0.0,0.0,0.0
1322,180.0,0.0,0.0,0.0,0.0
1332,180.0,0.0,0.0,0.0,0.0
1342,180.0,0.0,0.0,0.0,0.0
1352,180.0,0.0,0.0,0.0,0.0
1362,180.0,0.0,0.0,0.0,0.0
1372,180.0,0.0,0.0,0.0,0.0
1382,180.0,0.0,0.0,0.0,0.0
1392,180.0,0.0,0.0,0.0,0.0
1402,180.0,0.0,0.0,0.0,0.0
1412,180.0,0.0,0.0,0.0,0.0
1422,180.0,0.0,0.0,0.0,0.0
1432,180.0,0.0,0.0,0.0,0.0
1442,180.0,0.0,0.0,0.0,0.0
1452,180.0,0.0,0.0,0.0,0.0
1462,180.0,0.0,0.0,0.0,0.0
1472,180.0,0.0,0.0,0.0,0.0
1482,180.0,0.0,0.0,0.0,0.0
1492,180.0,0.0,0.0,0.0,0.0
1502,180.0,0.0,0.0,0.0,0.0
1512,180.0,0.0,0.0,0.0,0.0
1522,180.0,0.0,0.0,0.0,0.0
1532,180.0,0.0,0.0,0.0,0.0
1542,180.0,0.0,0.0,0.0,0.0
1552,180.0,0.0,0.0,0.0,0.0
1562,180.0,0.0,0.0,0.0,0.0
1572,180.0,0.0,0.0,0.0,0.0
1582,180.0,0.0,0.0,0.0,0.0
1592,180.0,0.0,0.0,0.0,0.0
1602,180.0,0.0,0.0,0.0,0.0
1612,180.0,0.0,0.0,0.0,0.0
1622,180.0,0.0,0.0,0.0,0.0
1632,180.0,0.0,0.0,0.0,0.0
1642,180.0,0.0,0.0,0.0,0.0
1652,180.0,0.0,0.0,0.0,0.0
1662,180.0,0.0,0.0,0.0,0.0
1672,180.0,0.0,0.0,0.0,0.0
1683,180.0,0.0,0.0,0.0,0.0
1693,180.0,0.0,0.0,0.0,0.0
1703,180.0,0.0,0.0,0.0,0.0
1713,180.0,0.0,0.0,0.0,0.0
1723,180.0,0.0,0.0,0.0,0.0
1733,180.0,0.0,0.0,0.0,0.0
1743,180.0,0.0,0.0,0.0,0.0
1753,180.0,0.0,0.0,0.0,0.0
1763,180.0,0.0,0.0,0.0,0.0
1773,180.0,0.0,0.0,0.0,0.0
1783,180.0,0.0,0.0,0.0,0.0
1793,180.0,0.0,0.0,0.0,0.0
1803,180.0,0.0,0.0,0.0,0.0
1813,180.0,0.0,0.0,0.0,0.0
1823,180.0,0.0,0.0,0.0,0.0
1833,180.0,0.0,0.0,0.0,0.0
1843,180.0,0.0,0.0,0.0,0.0
1853,180.0,0.0,0.0,0.0,0.0
1863,180.0,0.0,0.0,0.0,0.0
1873,180.0,0.0,0.0,0.0,0.0
1883,180.0,0.0,0.0,0.0,0.0
1893,180.0,0.0,0.0,0.0,0.0
1903,180.0,0.0,0.0,0.0,0.0
1913,180.0,0.0,0.0,0.0,0.0
1923,180.0,0.0,0.0,0.0,0.0
1933,180.0,0.0,0.0,0.0,0.0
1943,180.0,0.0,0.0,0.0,0.0
1953,180.0,0.0,0.0,0.0,0.0
1963,180.0,0.0,0.0,0.0,0.0
1973,180.0,0.0,0.0,0.0,0.0
1983,180.0,0.0,0.0,0.0,0.0
1993,180.0,0.0,0.0,0.0,0.0
2003,180.0,0.0,0.0,0.0,0.0
2013,180.0,0.0,0.0,0.0,0.0
2023,180.0,0.0,0.0,0.0,0.0
2033,180.0,0.0,0.0,0.0,0.0
2043,-179.82,0.0,0.18000000000000682,0.18000000000000682,-0.11
2053,-179.82,0.0,0.18000000000000682,0.18000000000000682,-0.05
2063,-179.82,0.0,0.18000000000000682,0.18000000000000682,-0.02
2073,-179.82,0.0,0.18000000000000682,0.18000000000000682,-0.01
2083,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.16
2093,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.07
2103,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.03
2113,-179.47,0.0,0.5299999999999727,0.5299999999999727,0.14
2123,-179.47,0.0,0.5299999999999727,0.5299999999999727,0.06
2133,-179.47,0.0,0.5299999999999727,0.5299999999999727,0.03
2143,-179.47,0.0,0.5299999999999727,0.5299999999999727,0.01
2153,-179.47,0.0,0.5299999999999727,0.5299999999999727,0.01
2163,-179.65,0.0,0.35000000000002274,0.35000000000002274,-0.16
2173,-179.65,0.0,0.35000000000002274,0.35000000000002274,-0.07
2184,-179.65,0.0,0.35000000000002274,0.35000000000002274,-0.03
2194,-179.82,0.0,0.18000000000000682,0.18000000000000682,-0.11
2204,-179.82,0.0,0.18000000000000682,0.18000000000000682,-0.05
2214,180.0,0.0,0.0,0.0,0.09
2224,180.0,0.0,0.0,0.0,0.04
2234,180.0,0.0,0.0,0.0,0.02
2244,179.82,0.0,-0.18000000000000682,-0.18000000000000682,-0.18
2254,179.82,0.0,-0.18000000000000682,-0.18000000000000682,-0.08
2264,179.82,0.0,-0.18000000000000682,-0.18000000000000682,-0.03
2274,179.82,0.0,-0.18000000000000682,-0.18000000000000682,-0.02
2284,179.65,0.0,-0.35000000000002274,-0.35000000000002274,-0.14
2294,179.65,0.0,-0.35000000000002274,-0.35000000000002274,-0.06
2304,179.65,0.0,-0.35000000000002274,-0.35000000000002274,-0.03
2314,179.65,0.0,-0.35000000000002274,-0.35000000000002274,-0.01
2324,179.65,0.0,-0.35000000000002274,-0.35000000000002274,-0.01
2334,179.65,0.0,-0.35000000000002274,-0.35000000000002274,-0.0
2344,179.65,0.0,-0.35000000000002274,-0.35000000000002274,-0.0
2354,179.65,0.0,-0.35000000000002274,-0.35000000000002274,-0.0
2364,179.65,0.0,-0.35000000000002274,-0.35000000000002274,-0.0
2374,179.65,0.0,-0.35000000000002274,-0.35000000000002274,-0.0
2384,179.65,0.0,-0.35000000000002274,-0.35000000000002274,-0.0
2394,179.65,0.0,-0.35000000000002274,-0.35000000000002274,-0.0
2404,179.65,0.0,-0.35000000000002274,-0.35000000000002274,-0.0
2414,179.65,0.0,-0.35000000000002274,-0.35000000000002274,-0.0
2424,179.82,0.0,-0.18000000000000682,-0.18000000000000682,0.15
2434,179.82,0.0,-0.18000000000000682,-0.18000000000000682,0.07
2444,179.82,0.0,-0.18000000000000682,-0.18000000000000682,0.03
2454,179.82,0.0,-0.18000000000000682,-0.18000000000000682,0.01
2464,180.0,0.0,0.0,0.0,0.1
2474,180.0,0.0,0.0,0.0,0.05
2484,180.0,0.0,0.0,0.0,0.02
2494,180.0,0.0,0.0,0.0,0.01
2504,-179.82,0.0,0.18000000000000682,0.18000000000000682,-0.18
2514,-179.82,0.0,0.18000000000000682,0.18000000000000682,-0.08
2524,-179.82,0.0,0.18000000000000682,0.18000000000000682,-0.04
2534,-179.82,0.0,0.18000000000000682,0.18000000000000682,-0.02
2544,-179.82,0.0,0.18000000000000682,0.18000000000000682,-0.01
2554,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.09
2564,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.04
2574,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.02
2584,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.01
2594,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.0
2604,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.0
2614,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.0
2624,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.0
2634,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.0
2644,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.0
2654,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.0
2664,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.0
2674,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.0
2685,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.0
2695,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.0
2705,-179.65,0.0,0.35000000000002274,0.35000000000002274,0.0
2715,-179.82,0.0,0.18000000000000682,0.18000000000000682,-0.1
2725,-179.82,0.0,0.18000000000000682,0.18000000000000682,-0.04
2735,-179.82,0.0,0.18000000000000682,0.18000000000000682,-0.02
2745,-179.82,0.0,0.18000000000000682,0.18000000000000682,-0.01
2755,-179.82,0.0,0.18000000000000682,0.18000000000000682,-0.0
2765,-179.82,0.0,0.18000000000000682,0.18000000000000682,-0.0
2775,180.0,0.0,0.0,0.0,0.14
2785,180.0,0.0,0.0,0.0,0.06
2795,180.0,0.0,0.0,0.0,0.03
2805,180.0,0.0,0.0,0.0,0.01
2815,180.0,0.0,0.0,0.0,0.01
2825,180.0,0.0,0.0,0.0,0.0
2835,180.0,0.0,0.0,0.0,0.0
2845,180.0,0.0,0.0,0.0,0.0
2855,180.0,0.0,0.0,0.0,0.0
2865,179.82,0.0,-0.18000000000000682,-0.18000000000000682,-0.19
2875,179.82,0.0,-0.18000000000000682,-0.18000000000000682,-0.09
2885,179.82,0.0,-0.18000000000000682,-0.18000000000000682,-0.04
2895,179.82,0.0,-0.18000000000000682,-0.18000000000000682,-0.02
2905,179.82,0.0,-0.18000000000000682,-0.18000000000000682,-0.01
2915,179.82,0.0,-0.18000000000000682,-0.18000000000000682,-0.0
2925,179.82,0.0,-0.18000000000000682,-0.18000000000000682,-0.0
2935,179.82,0.0,-0.18000000000000682,-0.18000000000000682,-0.0
2945,180.0,0.0,0.0,0.0,0.11
2955,180.0,0.0,0.0,0.0,0.05
2965,-179.82,0.0,0.18000000000000682,0.18000000000000682,-0.08
2975,-179.47,1.0,0.5299999999999727,0.5299999999999727,0.21
2985,-179.12,1.0,0.8799999999999955,0.8799999999999955,0.34
2995,-178.59,1.0,1.4099999999999682,1.4099999999999682,0.56
3005,-178.07,2.0,1.9300000000000068,1.9300000000000068,0.66
3015,-177.36,3.0,2.6399999999999864,2.6399999999999864,0.47
3025,-176.66,3.0,3.340000000000032,3.340000000000032,-0.3
3035,-175.96,4.0,4.039999999999964,4.039999999999964,0.21
3045,-175.43,5.0,4.569999999999993,4.569999999999993,0.14
3055,-175.08,5.0,4.919999999999959,4.91999999999996,-0.2
3065,-174.9,6.0,5.100000000000023,5.100000000000023,-0.19
3075,-174.73,6.0,5.269999999999982,5.269999999999983,-0.2
3085,-174.9,7.0,5.100000000000023,5.100000000000023,0.04
3095,-175.08,7.0,4.919999999999959,4.91999999999996,0.15
3105,-175.61,7.0,4.389999999999986,4.389999999999986,0.1
3115,-176.13,7.0,3.8700000000000045,3.870000000000005,-0.4
3125,-176.84,7.0,3.159999999999968,3.159999999999968,0.21
3135,-177.54,7.0,2.4600000000000364,2.4600000000000364,0.3
3145,-178.24,7.0,1.759999999999991,1.759999999999991,-0.41
3155,-179.12,7.0,0.8799999999999955,0.8799999999999955,-0.82
3165,179.82,6.0,-0.18000000000000682,-0.18000000000000682,-0.84
3175,178.77,6.0,-1.2300000000000182,-1.2300000000000182,-1.19
3186,177.36,5.0,-2.6399999999999864,-2.6399999999999864,-1.21
3196,175.96,5.0,-4.039999999999964,-4.039999999999964,-0.46
3206,174.55,4.0,-5.449999999999989,-5.449999999999989,0.45
3216,173.32,3.0,-6.680000000000007,-6.680000000000007,-0.5
3226,172.09,3.0,-7.909999999999968,-7.909999999999967,-1.16
3236,171.04,2.0,-8.960000000000036,-8.960000000000036,-0.63
3246,170.16,1.0,-9.840000000000032,-9.840000000000032,0.37
3256,169.45,1.0,-10.550000000000011,-10.550000000000011,-0.33
3266,168.93,0.0,-11.069999999999993,-11.069999999999993,0.06
3276,168.75,0.0,-11.25,-11.25,0.15
3286,168.75,0.0,-11.25,-11.25,0.07
3296,169.1,0.0,-10.899999999999977,-10.899999999999977,-0.22
3306,169.8,0.0,-10.199999999999989,-10.199999999999989,0.49
3316,170.51,0.0,-9.490000000000009,-9.490000000000009,-0.13
3326,171.56,1.0,-8.439999999999998,-8.439999999999998,-0.17
3336,172.79,1.0,-7.210000000000036,-7.210000000000036,0.86
3346,174.2,1.0,-5.800000000000011,-5.800000000000011,1.44
3356,176.13,2.0,-3.8700000000000045,-3.870000000000005,0.55
3366,177.89,3.0,-2.1100000000000136,-2.110000000000014,0.12
3376,179.82,4.0,-0.18000000000000682,-0.18000000000000682,1.52
3386,-178.24,5.0,1.759999999999991,1.759999999999991,1.99
3396,-175.96,6.0,4.039999999999964,4.039999999999964,0.99
3406,-173.67,7.0,6.330000000000041,6.330000000000041,0.45
3416,-171.39,8.0,8.610000000000014,8.610000000000014,1.98
3426,-169.28,10.0,10.720000000000027,10.720000000000027,0.92
3436,-167.52,11.0,12.480000000000018,12.480000000000018,0.4
3446,-165.76,12.0,14.240000000000009,14.240000000000009,1.53
3456,-164.36,13.0,15.639999999999986,15.639999999999988,0.45
3466,-163.3,13.0,16.69999999999999,16.69999999999999,0.36
3476,-162.6,14.0,17.399999999999977,17.399999999999977,-0.08
3486,-162.25,15.0,17.75,17.75,-0.27
3496,-162.25,15.0,17.75,17.75,-0.12
3506,-162.77,15.0,17.230000000000018,17.230000000000018,0.33
3516,-163.65,15.0,16.350000000000023,16.350000000000023,-0.4
3526,-165.06,15.0,14.939999999999998,14.94,0.55
3536,-166.46,14.0,13.539999999999964,13.539999999999964,-0.85
3546,-168.57,14.0,11.430000000000007,11.430000000000007,-0.91
3556,-171.04,13.0,8.960000000000036,8.960000000000036,0.29
3566,-173.67,11.0,6.330000000000041,6.330000000000041,-1.74
3576,-176.84,10.0,3.159999999999968,3.159999999999968,-0.76
3586,180.0,9.0,0.0,0.0,-1.69
3596,176.66,7.0,-3.340000000000032,-3.340000000000032,-1.57
3606,172.97,5.0,-7.029999999999973,-7.029999999999973,-1.6
3616,169.28,3.0,-10.720000000000027,-10.720000000000027,-1.45
3626,165.59,1.0,-14.409999999999968,-14.409999999999968,-1.82
3636,162.42,0.0,-17.58000000000004,-17.58000000000004,-0.18
3646,159.43,-2.0,-20.569999999999993,-20.569999999999993,-1.8
3656,156.97,-4.0,-23.029999999999973,-23.029999999999973,-0.81
3666,154.86,-5.0,-25.139999999999986,-25.13999999999999,-0.31
3676,153.11,-6.0,-26.889999999999986,-26.889999999999986,-1.49
3687,152.05,-7.0,-27.94999999999999,-27.94999999999999,-0.79
3697,151.35,-8.0,-28.649999999999977,-28.64999999999998,0.12
3707,151.0,-9.0,-29.0,-29.000000000000004,-0.15
3717,151.35,-10.0,-28.649999999999977,-28.64999999999998,-0.1
3727,152.23,-10.0,-27.769999999999982,-27.769999999999985,-0.79
3737,153.46,-10.0,-26.539999999999964,-26.539999999999964,0.64
3747,155.39,-10.0,-24.610000000000014,-24.610000000000014,1.82
3757,157.85,-10.0,-22.149999999999977,-22.149999999999977,0.12
3767,160.84,-9.0,-19.159999999999968,-19.159999999999968,1.4
3777,164.53,-8.0,-15.470000000000027,-15.470000000000027,0.09
3787,168.57,-7.0,-11.430000000000007,-11.430000000000007,1.26
3797,173.14,-5.0,-6.860000000000014,-6.860000000000014,1.65
3807,178.24,-3.0,-1.759999999999991,-1.759999999999991,1.0
3817,-176.84,-1.0,3.159999999999968,3.159999999999968,1.66
3827,-171.56,1.0,8.439999999999998,8.439999999999998,2.12
3837,-166.46,3.0,13.539999999999964,13.539999999999964,1.62
3847,-161.54,5.0,18.460000000000036,18.460000000000036,0.71
3857,-157.15,7.0,22.850000000000023,22.850000000000023,1.11
3867,-153.11,9.0,26.889999999999986,26.889999999999986,1.95
3877,-149.59,10.0,30.409999999999968,30.409999999999965,0.38
3887,-146.6,11.0,33.39999999999998,33.39999999999998,1.94
3897,-144.14,13.0,35.860000000000014,35.860000000000014,1.07
3907,-142.38,14.0,37.620000000000005,37.620000000000005,0.45
3917,-140.98,14.0,39.01999999999998,39.01999999999998,1.24
3927,-140.27,15.0,39.73000000000002,39.73000000000002,1.08
3937,-140.1,15.0,39.89999999999998,39.89999999999998,0.6
3947,-140.45,16.0,39.55000000000001,39.55000000000001,-0.02
3957,-141.5,16.0,38.5,38.5,-0.88
3967,-143.09,16.0,36.90999999999997,36.90999999999997,-1.27
3977,-145.37,15.0,34.629999999999995,34.629999999999995,-0.22
3987,-148.36,14.0,31.639999999999986,31.639999999999986,-1.45
3997,-152.05,13.0,27.94999999999999,27.94999999999999,-0.07
4007,-156.45,12.0,23.55000000000001,23.55000000000001,-1.09
4017,-161.54,10.0,18.460000000000036,18.460000000000036,-1.86
4027,-167.17,7.0,12.830000000000041,12.830000000000041,-1.68
4037,-173.5,4.0,6.5,6.5,-1.72
4047,179.82,1.0,-0.18000000000000682,-0.18000000000000682,-1.71
4057,172.97,-1.0,-7.029999999999973,-7.029999999999973,-1.74
4067,166.11,-5.0,-13.889999999999986,-13.889999999999986,-1.43
4077,159.79,-8.0,-20.210000000000036,-20.210000000000036,-1.38
4087,153.81,-11.0,-26.189999999999998,-26.189999999999998,-1.05
4097,148.71,-13.0,-31.289999999999964,-31.289999999999964,-0.59
4107,144.14,-15.0,-35.860000000000014,-35.860000000000014,-1.18
4117,140.27,-17.0,-39.73000000000002,-39.73000000000002,-2.25
4127,136.93,-18.0,-43.06999999999999,-43.06999999999999,-0.11
4137,134.12,-20.0,-45.879999999999995,-45.879999999999995,-1.8
4147,132.19,-21.0,-47.81,-47.81,-0.41
4157,130.61,-22.0,-49.389999999999986,-49.389999999999986,0.44
4167,129.9,-23.0,-50.10000000000002,-50.10000000000002,-0.15
4177,129.73,-23.0,-50.26999999999998,-50.26999999999998,-0.19
4188,130.43,-24.0,-49.56999999999999,-49.56999999999999,0.11
4198,131.48,-24.0,-48.51999999999998,-48.51999999999998,-0.79
4208,133.42,-24.0,-46.58000000000004,-46.58000000000004,-0.96
4218,135.88,-24.0,-44.120000000000005,-44.120000000000005,1.52
4228,139.04,-23.0,-40.960000000000036,-40.960000000000036,0.41
4238,143.09,-22.0,-36.90999999999997,-36.90999999999997,1.62
4248,147.66,-21.0,-32.34000000000003,-32.34000000000003,1.31
4258,153.11,-20.0,-26.889999999999986,-26.889999999999986,0.81
4268,159.43,-17.0,-20.569999999999993,-20.569999999999993,0.76
4278,166.46,-14.0,-13.539999999999964,-13.539999999999964,1.24
4288,174.2,-11.0,-5.800000000000011,-5.800000000000011,1.79
4298,-177.71,-7.0,2.2899999999999636,2.2899999999999636,2.17
4308,-169.45,-3.0,10.550000000000011,10.550000000000011,1.39
4318,-161.72,0.0,18.279999999999973,18.279999999999973,0.82
4328,-154.51,2.0,25.49000000000001,25.490000000000013,1.0
4338,-148.01,5.0,31.99000000000001,31.99000000000001,1.19
4348,-142.21,7.0,37.789999999999964,37.789999999999964,0.75
4358,-137.11,8.0,42.889999999999986,42.889999999999986,0.24
4368,-132.71,10.0,47.289999999999964,47.289999999999964,0.84
4378,-129.02,11.0,50.98000000000002,50.980000000000025,1.16
4388,-125.86,12.0,54.139999999999986,54.139999999999986,0.91
4398,-123.57,13.0,56.43000000000001,56.43000000000001,0.32
4408,-121.82,14.0,58.18000000000001,58.18000000000001,1.43
4418,-120.76,14.0,59.24000000000001,59.24,0.76
4428,-120.23,15.0,59.76999999999998,59.76999999999998,-0.01
4438,-120.41,15.0,59.59000000000003,59.59000000000003,0.17
4448,-121.29,16.0,58.70999999999998,58.70999999999999,0.08
4458,-122.87,16.0,57.129999999999995,57.129999999999995,-1.18
4468,-125.16,16.0,54.84000000000003,54.84000000000003,-0.06
4478,-128.32,15.0,51.68000000000001,51.680000000000014,-1.08
4488,-132.01,15.0,47.99000000000001,47.99000000000001,-1.29
4498,-136.58,14.0,43.41999999999996,43.41999999999996,-2.03
4508,-141.86,12.0,38.139999999999986,38.139999999999986,-1.62
4518,-148.18,10.0,31.819999999999993,31.819999999999993,-1.42
4528,-155.21,7.0,24.789999999999964,24.789999999999967,-1.89
4538,-163.12,4.0,16.879999999999995,16.879999999999995,-1.03
4548,-172.09,0.0,7.909999999999968,7.909999999999967,-0.98
4558,178.77,-4.0,-1.2300000000000182,-1.2300000000000182,-1.61
4568,169.28,-8.0,-10.720000000000027,-10.720000000000027,-1.28
4578,160.49,-13.0,-19.50999999999999,-19.50999999999999,-1.23
4588,152.23,-16.0,-27.769999999999982,-27.769999999999985,-1.43
4598,145.02,-19.0,-34.98000000000002,-34.98000000000002,-0.62
4608,138.52,-21.0,-41.48000000000002,-41.48000000000002,-0.97
4618,132.71,-24.0,-47.289999999999964,-47.289999999999964,-1.19
4628,127.79,-25.0,-52.20999999999998,-52.20999999999998,-1.77
4638,123.57,-26.0,-56.43000000000001,-56.43000000000001,-0.4
4648,120.06,-28.0,-59.94,-59.94,-0.64
4658,117.25,-29.0,-62.75,-62.75,-0.59
4668,114.96,-29.0,-65.04000000000002,-65.04000000000002,-2.02
4678,113.55,-30.0,-66.44999999999999,-66.44999999999999,-0.02
4689,112.85,-31.0,-67.14999999999998,-67.14999999999998,-0.49
4699,112.68,-31.0,-67.32,-67.32,-0.13
4709,113.2,-32.0,-66.80000000000001,-66.80000000000001,0.42
4719,114.43,-32.0,-65.57,-65.57,-0.62
4729,116.37,-32.0,-63.629999999999995,-63.629999999999995,1.07
4739,119.0,-32.0,-61.0,-61.0,0.59
4749,122.34,-32.0,-57.65999999999997,-57.65999999999996,1.13
4759,126.56,-31.0,-53.44,-53.44,0.8
4769,131.48,-30.0,-48.51999999999998,-48.51999999999998,0.71
4779,137.29,-29.0,-42.710000000000036,-42.710000000000036,1.22
4789,143.79,-27.0,-36.210000000000036,-36.210000000000036,0.87
4799,151.35,-24.0,-28.649999999999977,-28.64999999999998,0.89
4809,159.96,-21.0,-20.039999999999964,-20.039999999999964,0.94
4819,169.45,-17.0,-10.550000000000011,-10.550000000000011,1.45
4829,179.65,-12.0,-0.35000000000002274,-0.35000000000002274,1.54
4839,-170.16,-7.0,9.840000000000032,9.840000000000032,1.11
4849,-160.14,-2.0,19.860000000000014,19.860000000000014,1.62
4859,-151.0,0.0,29.0,29.000000000000004,1.54
4869,-142.91,4.0,37.09000000000003,37.09000000000003,0.86
4879,-135.53,6.0,44.47000000000003,44.47000000000003,1.12
4889,-129.02,8.0,50.98000000000002,50.980000000000025,0.97
